,transactTime,transactTimeInMillis,sym,venue,exchangeOrderId,displayQty,orderQty,lastQty,leavesQty,cumQtyQty,clOrdId
18,2017-06-27 11:14:46.036665514,20170627T111446.036Z,,1,9438697098802,0,1000000,0,1000000,0,GUI-cidev100005113ca00000094
19,2017-06-27 11:00:00.584507935,20170627T110000.584Z,,1,0,0,1000000,0,0,0,GUI-cidev100005113ca00000090
20,2017-06-27 12:29:06.527960732,20170627T122906.527Z,,1,0,0,1000000,0,0,0,GUI-cidev100005113ca0000009b
21,2017-06-27 12:48:20.947999538,20170627T124820.947Z,,1,0,0,1000000,0,0,0,Order77182
22,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438701293106,0,1000000,0,1000000,0,Order77200
23,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438701817394,0,1000000,0,1000000,0,Order77201
24,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438703390258,0,1000000,0,1000000,0,Order77204
25,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438710206002,0,1000000,0,1000000,0,Order77217
26,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438711254578,0,1000000,0,1000000,0,Order77219
27,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438711778866,0,1000000,0,1000000,0,Order77220
28,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438712303154,0,1000000,0,1000000,0,Order77221
29,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438714924594,0,1000000,0,1000000,0,Order77226
30,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438715448882,0,1000000,0,1000000,0,Order77227
31,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438717021746,0,1000000,0,1000000,0,Order77230
32,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438718070322,0,1000000,0,1000000,0,Order77232
33,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438719643186,0,1000000,0,1000000,0,Order77235
34,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438720691762,0,1000000,0,1000000,0,Order77237
35,2017-06-27 12:54:05.608016568,20170627T125405.608Z,,1,9438702865970,0,1000000,0,1000000,0,Order77203
36,2017-06-27 12:54:12.519816514,20170627T125412.519Z,,1,9438712827442,0,1000000,0,1000000,0,Order77222
37,2017-06-27 12:54:05.060284369,20170627T125405.060Z,,1,0,0,1000000,0,0,0,Order77200
38,2017-06-27 12:54:07.092142802,20170627T125407.092Z,,1,0,0,1000000,0,0,0,Order77207
39,2017-06-27 12:54:14.211286607,20170627T125414.211Z,,1,0,0,1000000,0,0,0,Order77234
40,2017-06-27 12:54:14.231084774,20170627T125414.231Z,,1,9438719118898,0,1000000,0,1000000,0,Order77234
41,2017-06-27 12:54:14.695194849,20170627T125414.695Z,,1,9438720691762,0,1000000,0,1000000,0,Order77237
42,2017-06-27 12:54:22.210489471,20170627T125422.210Z,,1,0,0,0,0,0,0,Cancel77241
43,2017-06-27 12:54:21.343127813,20170627T125421.343Z,,1,9438721216050,0,2000000,0,2000000,0,Replace77240
44,2017-06-27 12:52:52.569154259,20170627T125252.569Z,,1,9438700244530,0,1000000,0,1000000,0,Order77194
45,2017-06-27 12:52:57.344104407,20170627T125257.344Z,,1,9438700244530,0,2000000,0,0,0,Cancel77196
46,2017-06-27 12:55:41.063342213,20170627T125541.063Z,,1,9438722264626,0,1000000,0,1000000,0,Order77244
47,2017-06-27 12:56:33.205369371,20170627T125633.205Z,,1,9438723837490,0,1000000,0,1000000,0,Order77250
48,2017-06-27 12:55:27.465814622,20170627T125527.465Z,,1,0,0,1000000,0,0,0,Order77243
49,2017-06-27 12:55:28.51360289,20170627T125528.513Z,,1,0,0,1000000,0,0,0,Order77246
50,2017-06-27 13:03:48.383926688,20170627T130348.383Z,,1,3670193209922,0,100000000,0,0,0,GUI-cidev000005113ca00000092
51,2017-06-27 12:49:47.267947484,20170627T124947.267Z,,1,9438698671666,0,1000000,0,1000000,0,Order77184
52,2017-06-27 12:48:11.98117887,20170627T124811.981Z,,1,9438697623090,0,1000000,0,1000000,0,Order77180
53,2017-06-27 14:16:17.090623036,20170627T141617.090Z,,1,0,0,1000000,0,0,0,GUI-cidev000005260ed00000005
54,2017-06-27 14:17:21.109382506,20170627T141721.109Z,,1,0,0,1000000,0,0,0,GUI-cidev100005260ec00000003
55,2017-06-27 14:18:21.000556496,20170627T141821.000Z,,1,0,0,200000000,0,0,0,GUI-cidev-rel052615400000003
56,2017-06-27 14:17:39.339245774,20170627T141739.339Z,,1,0,0,1000000,0,0,0,GUI-cidev100005260ec00000006
57,2017-06-27 14:17:45.776492808,20170627T141745.776Z,,1,0,0,0,0,0,0,GUI-cidev100005260ec00000007
58,2017-06-27 15:12:08.051152732,20170627T151208.051Z,,1,5893439620626,0,25000000,0,0,0,GUI-cidev000005274620000000a
59,2017-06-27 15:10:48.412472644,20170627T151048.412Z,,1,3274650420242,0,25000000,0,0,0,GUI-cidev0000052746200000006
60,2017-06-27 15:08:26.009346859,20170627T150826.009Z,,1,0,0,1000000,0,0,0,GUI-cidev1000052746200000001
61,2017-06-27 15:09:14.14342334,20170627T150914.143Z,,1,0,0,1000000,0,0,0,GUI-cidev1000052746200000005
62,2017-06-27 15:09:30.753853149,20170627T150930.753Z,,1,0,0,1000000,0,0,0,GUI-cidev1000052746200000006
63,2017-06-27 14:18:16.579036155,20170627T141816.579Z,,1,6815779130946,0,200000000,0,200000000,0,GUI-cidev-rel052615400000002
64,2017-06-27 14:18:21.014411609,20170627T141821.014Z,,1,6815779130946,0,200000000,0,200000000,0,GUI-cidev-rel052615400000002
65,2017-06-27 13:45:22.53011268,20170627T134522.530Z,,1,9438725410354,0,2000000,0,2000000,0,Replace77261
66,2017-06-27 14:53:50.415915933,20170627T145350.415Z,,1,3274647274514,0,1000000,0,1000000,0,GUI-cidev100005260ec0000000c
67,2017-06-27 14:17:25.580027115,20170627T141725.580Z,,1,3274645701650,0,1000000,0,1000000,0,GUI-cidev000005260ed00000005
68,2017-06-27 14:52:48.894046189,20170627T145248.894Z,,1,0,0,1000000,0,0,0,GUI-cidev100005260ec0000000c
69,2017-06-27 15:09:14.14763069,20170627T150914.147Z,,1,3274648847378,0,1000000,1000000,0,1000000,GUI-cidev1000052746200000004
70,2017-06-27 15:14:59.929692687,20170627T151459.929Z,,1,4321662468626,0,300000000,200000000,100000000,200000000,GUI-cidev-rel052615400000007
71,2017-06-27 15:14:11.799010952,20170627T151411.799Z,,1,6420792085010,0,25000000,0,0,0,GUI-cidev0000052746200000010
72,2017-06-27 15:14:32.870426512,20170627T151432.870Z,,1,6420792609298,0,25000000,0,25000000,0,GUI-cidev0000052746200000011
73,2017-06-27 15:14:52.98324288,20170627T151452.983Z,,1,6420792609298,0,25000000,0,0,0,GUI-cidev0000052746200000013
74,2017-06-27 15:14:59.929692687,20170627T151459.929Z,,1,4321661944338,0,200000000,200000000,0,200000000,GUI-cidev0000052746200000012
75,2017-06-27 15:13:51.66048999,20170627T151351.660Z,,1,0,0,25000000,0,0,0,GUI-cidev000005274620000000f
76,2017-06-27 15:14:52.978240524,20170627T151452.978Z,,1,0,0,0,0,0,0,GUI-cidev0000052746200000013
77,2017-06-27 15:12:00.576774931,20170627T151200.576Z,,1,0,0,100000000,0,0,0,GUI-cidev1000052746200000007
78,2017-06-27 15:12:49.10484261,20170627T151249.104Z,,1,0,0,0,0,0,0,GUI-cidev000005274620000000c
79,2017-06-27 15:13:10.664301074,20170627T151310.664Z,,1,0,0,25000000,0,0,0,GUI-cidev000005274620000000d
80,2017-06-27 15:13:30.1552881,20170627T151330.155Z,,1,0,0,0,0,0,0,GUI-cidev000005274620000000e
81,2017-06-27 15:13:10.668878941,20170627T151310.668Z,,1,5869541525522,0,25000000,0,25000000,0,GUI-cidev000005274620000000d
82,2017-06-27 15:13:30.15998548,20170627T151330.159Z,,1,5869541525522,0,25000000,0,0,0,GUI-cidev000005274620000000e
83,2017-06-27 15:15:32.609030741,20170627T151532.609Z,,1,9564374699026,0,25000000,0,0,0,GUI-cidev0000052746200000015
84,2017-06-27 15:12:00.581263773,20170627T151200.581Z,,1,3670194258498,0,100000000,0,100000000,0,GUI-cidev1000052746200000007
85,2017-06-27 15:09:46.204704859,20170627T150946.204Z,,1,4321661420050,0,25000000,0,25000000,0,GUI-cidev0000052746200000003
86,2017-06-27 15:14:59.929692687,20170627T151459.929Z,,1,4321661944338,0,200000000,200000000,0,200000000,GUI-cidev0000052746200000012
87,2017-06-27 15:14:59.924793767,20170627T151459.924Z,,1,0,0,300000000,0,0,0,GUI-cidev-rel052615400000007
88,2017-06-27 15:15:20.820777503,20170627T151520.820Z,,1,3670194258498,0,100000000,0,100000000,0,GUI-cidev1000052746200000007
89,2017-06-27 15:24:19.907346975,20170627T152419.907Z,,1,0,0,100000000,0,0,0,GUI-cidev0000052746200000019
90,2017-06-27 12:54:05.239880518,20170627T125405.239Z,,1,9438701817394,0,1000000,0,1000000,0,Order77201
91,2017-06-27 12:54:05.775843593,20170627T125405.775Z,,1,9438703390258,0,1000000,0,1000000,0,Order77204
92,2017-06-27 12:54:06.287889556,20170627T125406.287Z,,1,9438703914546,0,1000000,0,1000000,0,Order77205
93,2017-06-27 12:54:07.839997478,20170627T125407.839Z,,1,9438707060274,0,1000000,0,1000000,0,Order77211
94,2017-06-27 12:54:08.015877582,20170627T125408.015Z,,1,9438707584562,0,1000000,0,1000000,0,Order77212
95,2017-06-27 12:54:08.519590621,20170627T125408.519Z,,1,9438709157426,0,1000000,0,1000000,0,Order77215
96,2017-06-27 12:54:09.15959027,20170627T125409.159Z,,1,9438711254578,0,1000000,0,1000000,0,Order77219
97,2017-06-27 12:54:09.335769363,20170627T125409.335Z,,1,9438711778866,0,1000000,0,1000000,0,Order77220
98,2017-06-27 12:54:09.519622798,20170627T125409.519Z,,1,9438712303154,0,1000000,0,1000000,0,Order77221
99,2017-06-27 12:54:05.396074784,20170627T125405.396Z,,1,0,0,1000000,0,0,0,Order77202
100,2017-06-27 12:54:05.588251658,20170627T125405.588Z,,1,0,0,1000000,0,0,0,Order77203
101,2017-06-27 12:54:05.756098749,20170627T125405.756Z,,1,0,0,1000000,0,0,0,Order77204
102,2017-06-27 12:54:07.276097658,20170627T125407.276Z,,1,0,0,1000000,0,0,0,Order77208
103,2017-06-27 12:54:08.971882169,20170627T125408.971Z,,1,0,0,1000000,0,0,0,Order77218
104,2017-06-27 12:54:09.139842283,20170627T125409.139Z,,1,0,0,1000000,0,0,0,Order77219
105,2017-06-27 12:54:12.499965643,20170627T125412.499Z,,1,0,0,1000000,0,0,0,Order77222
106,2017-06-27 12:54:13.027811273,20170627T125413.027Z,,1,0,0,1000000,0,0,0,Order77226
107,2017-06-27 12:54:13.251597275,20170627T125413.251Z,,1,0,0,1000000,0,0,0,Order77228
108,2017-06-27 12:54:13.395672628,20170627T125413.395Z,,1,0,0,1000000,0,0,0,Order77229
109,2017-06-27 12:54:13.271384263,20170627T125413.271Z,,1,9438715973170,0,1000000,0,1000000,0,Order77228
110,2017-06-27 12:54:13.415520982,20170627T125413.415Z,,1,9438716497458,0,1000000,0,1000000,0,Order77229
111,2017-06-27 12:54:13.591744205,20170627T125413.591Z,,1,9438717021746,0,1000000,0,1000000,0,Order77230
112,2017-06-27 09:51:58.538972653,20170627T095158.538Z,,1,9438691331634,0,1000000,0,0,0,GUI-cidev100005113ca00000089
113,2017-06-27 09:53:24.769064371,20170627T095324.769Z,,1,9438691855922,0,1000000,0,1000000,0,GUI-cidev100005113ca0000008d
114,2017-06-27 11:10:01.334204407,20170627T111001.334Z,,1,9438696050226,0,1000000,0,1000000,0,GUI-cidev000005113ca0000008a
115,2017-06-27 11:08:26.775373274,20170627T110826.775Z,,1,9438695001650,0,1000000,0,1000000,0,GUI-cidev100005113ca00000092
116,2017-06-27 11:00:00.58989415,20170627T110000.589Z,,1,9438693953074,0,1000000,0,1000000,0,GUI-cidev100005113ca00000090
117,2017-06-27 07:56:18.324310009,20170627T075618.324Z,,1,9438689758770,0,1000000,0,1000000,0,GUI-cidev100005113ca00000085
118,2017-06-27 09:34:08.727600156,20170627T093408.727Z,,1,9438690807346,0,1000000,0,1000000,0,GUI-cidev000005113ca00000087
119,2017-06-27 01:17:50.598787885,20170627T011750.598Z,,1,3670192685634,0,500000000,0,500000000,0,GUI-cidev100005113ca00000081
120,2017-06-27 09:52:51.04902543,20170627T095251.049Z,,1,0,0,1000000,0,0,0,GUI-cidev100005113ca0000008b
121,2017-06-27 11:14:46.026736971,20170627T111446.026Z,,1,0,0,1000000,0,0,0,GUI-cidev100005113ca00000094
122,2017-06-27 12:52:54.549692775,20170627T125254.549Z,,1,0,0,2000000,0,0,0,Replace77195
123,2017-06-27 12:52:57.324803195,20170627T125257.324Z,,1,0,0,0,0,0,0,Cancel77196
124,2017-06-27 12:37:49.685922619,20170627T123749.685Z,,1,3274641507346,0,1000000,0,1000000,0,GUI-cidev100005113ca0000009c
125,2017-06-27 12:38:46.346747284,20170627T123846.346Z,,1,3274641507346,0,1000000,0,1000000,0,GUI-cidev100005113ca0000009c
126,2017-06-27 11:14:54.582971307,20170627T111454.582Z,,1,9438697098802,0,1000000,0,1000000,0,GUI-cidev100005113ca00000095
127,2017-06-27 12:51:40.26618273,20170627T125140.266Z,,1,9438699720242,0,1000000,0,1000000,0,Order77189
128,2017-06-27 12:28:00.361525628,20170627T122800.361Z,,1,3274640983058,0,1000000,0,1000000,0,GUI-cidev100005113ca00000098
129,2017-06-27 12:48:11.98117887,20170627T124811.981Z,,1,9438697623090,0,1000000,0,1000000,0,Order77180
130,2017-06-27 12:49:47.250172729,20170627T124947.250Z,,1,0,0,1000000,0,0,0,Order77184
131,2017-06-27 12:52:33.117113768,20170627T125233.117Z,,1,0,0,0,0,0,0,Cancel77192
132,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438697623090,0,1000000,0,1000000,0,Order77180
133,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438698671666,0,1000000,0,1000000,0,Order77184
134,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438706535986,0,1000000,0,1000000,0,Order77210
135,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438708633138,0,1000000,0,1000000,0,Order77214
136,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438709157426,0,1000000,0,1000000,0,Order77215
137,2017-06-27 13:49:55.30523691,20170627T134955.305Z,,1,3274642555922,0,1000000,0,1000000,0,GUI-cidev100005260ec00000001
138,2017-06-27 13:49:56.829462103,20170627T134956.829Z,,1,3274643080210,0,1000000,0,1000000,0,GUI-cidev100005260ec00000002
139,2017-06-27 12:55:27.486349148,20170627T125527.486Z,,1,9438721740338,0,1000000,0,1000000,0,Order77243
140,2017-06-27 12:55:41.063342213,20170627T125541.063Z,,1,9438723313202,0,1000000,0,1000000,0,Order77246
141,2017-06-27 13:41:08.690624248,20170627T134108.690Z,,1,9438724361778,0,1000000,0,1000000,0,Order77252
142,2017-06-27 13:41:08.690624248,20170627T134108.690Z,,1,9438724886066,0,1000000,0,1000000,0,Order77254
143,2017-06-27 13:01:24.294166323,20170627T130124.294Z,,1,0,0,1000000,0,0,0,GUI-cidev000005113ca0000008c
144,2017-06-27 13:47:39.836753001,20170627T134739.836Z,,1,0,0,200000000,0,0,0,GUI-cidev-rel052615400000001
145,2017-06-27 13:18:42.278396252,20170627T131842.278Z,,1,9438724886066,0,1000000,0,1000000,0,Order77254
146,2017-06-27 13:17:57.895030682,20170627T131757.895Z,,1,9438724361778,0,1000000,0,1000000,0,Order77252
147,2017-06-27 13:45:20.670232888,20170627T134520.670Z,,1,0,0,1000000,0,0,0,Order77260
148,2017-06-27 14:05:35.438737146,20170627T140535.438Z,,1,0,0,1000000,0,0,0,GUI-cidev000005260ed00000002
149,2017-06-27 14:06:35.452718942,20170627T140635.452Z,,1,3274644128786,0,1000000,0,1000000,0,GUI-cidev000005260ed00000002
150,2017-06-27 14:08:43.460844437,20170627T140843.460Z,,1,3274644653074,0,1000000,0,1000000,0,GUI-cidev000005260ed00000003
151,2017-06-27 14:18:21.014411609,20170627T141821.014Z,,1,6815779655234,0,200000000,0,200000000,0,GUI-cidev-rel052615400000003
152,2017-06-27 14:18:53.314985957,20170627T141853.314Z,,1,6815780179522,0,200000000,0,0,0,GUI-cidev-rel052615400000006
153,2017-06-27 14:18:31.826982358,20170627T141831.826Z,,1,0,0,200000000,0,0,0,GUI-cidev-rel052615400000004
154,2017-06-27 14:18:39.630968692,20170627T141839.630Z,,1,0,0,200000000,0,0,0,GUI-cidev-rel052615400000005
155,2017-06-27 13:49:55.27634147,20170627T134955.276Z,,1,0,0,1000000,0,0,0,GUI-cidev100005260ec00000001
156,2017-06-27 13:49:56.800660081,20170627T134956.800Z,,1,0,0,1000000,0,0,0,GUI-cidev100005260ec00000002
157,2017-06-27 14:18:06.999851359,20170627T141806.999Z,,1,9438726983218,0,1000000,0,0,0,GUI-cidev100005260ec00000009
158,2017-06-27 13:47:39.865133658,20170627T134739.865Z,,1,0,0,200000000,0,0,0,GUI-cidev-rel052615400000001
159,2017-06-27 14:17:21.124295444,20170627T141721.124Z,,1,0,0,1000000,0,0,0,GUI-cidev100005260ec00000003
160,2017-06-27 14:52:45.297486962,20170627T145245.297Z,,1,0,0,200000000,0,0,0,GUI-cidev100005260ec0000000b
161,2017-06-27 14:28:35.991052543,20170627T142835.991Z,,1,0,0,1000000,0,0,0,GUI-cidev000005260ed00000007
162,2017-06-27 15:11:09.249821907,20170627T151109.249Z,,1,5893439096338,0,25000000,0,25000000,0,GUI-cidev0000052746200000007
163,2017-06-27 15:11:28.929383131,20170627T151128.929Z,,1,5893439096338,0,25000000,0,0,0,GUI-cidev0000052746200000008
164,2017-06-27 15:11:49.356231409,20170627T151149.356Z,,1,5893439620626,0,25000000,0,25000000,0,GUI-cidev0000052746200000009
165,2017-06-27 15:09:06.78912623,20170627T150906.789Z,,1,0,0,25000000,0,0,0,GUI-cidev0000052746200000001
166,2017-06-27 15:09:46.200473621,20170627T150946.200Z,,1,0,0,25000000,0,0,0,GUI-cidev0000052746200000003
167,2017-06-27 15:05:51.8600061,20170627T150551.860Z,,1,3670193734210,0,200000000,0,200000000,0,GUI-cidev100005260ec0000000b
168,2017-06-27 14:52:48.898813182,20170627T145248.898Z,,1,3274647274514,0,1000000,0,1000000,0,GUI-cidev100005260ec0000000c
169,2017-06-27 15:10:28.577221568,20170627T151028.577Z,,1,3274650420242,0,25000000,0,25000000,0,GUI-cidev0000052746200000005
170,2017-06-27 15:09:14.14763069,20170627T150914.147Z,,1,3274649371666,0,1000000,0,1000000,0,GUI-cidev1000052746200000005
171,2017-06-27 15:16:12.417833555,20170627T151612.417Z,,1,0,0,0,0,0,0,GUI-cidev0000052746200000017
172,2017-06-27 15:14:11.794273491,20170627T151411.794Z,,1,0,0,0,0,0,0,GUI-cidev0000052746200000010
173,2017-06-27 15:05:22.114462216,20170627T150522.114Z,,1,0,0,1000000,0,0,0,Order77266
174,2017-06-27 15:14:59.929692687,20170627T151459.929Z,,1,4321662468626,0,300000000,0,300000000,0,GUI-cidev-rel052615400000007
175,2017-06-27 15:13:51.665300519,20170627T151351.665Z,,1,6420792085010,0,25000000,0,25000000,0,GUI-cidev000005274620000000f
176,2017-06-27 15:12:49.109327438,20170627T151249.109Z,,1,5869541001234,0,25000000,0,0,0,GUI-cidev000005274620000000c
177,2017-06-27 15:15:13.968275853,20170627T151513.968Z,,1,9564374699026,0,25000000,0,25000000,0,GUI-cidev0000052746200000014
178,2017-06-27 15:16:12.422938775,20170627T151612.422Z,,1,9564375223314,0,25000000,0,0,0,GUI-cidev0000052746200000017
179,2017-06-27 15:20:28.696013276,20170627T152028.696Z,,1,0,0,100000000,0,0,0,GUI-cidev0000052746200000018
180,2017-06-27 15:20:28.701772488,20170627T152028.701Z,,1,4321662992914,0,100000000,0,100000000,0,GUI-cidev0000052746200000018
181,2017-06-27 15:29:32.908278223,20170627T152932.908Z,,1,0,0,1000000000,0,0,0,GUI-cidev000005274620000001d
182,2017-06-27 07:41:11.995921288,20170627T074111.995Z,,1,9438688710194,0,1000000,0,1000000,0,GUI-cidev100005113ca00000083
183,2017-06-27 07:41:51.835045666,20170627T074151.835Z,,1,9438689234482,0,1000000,0,1000000,0,GUI-cidev100005113ca00000084
184,2017-06-27 09:53:30.828233356,20170627T095330.828Z,,1,0,0,0,0,0,0,GUI-cidev100005113ca0000008e
185,2017-06-27 09:53:30.847454683,20170627T095330.847Z,,1,9438691855922,0,1000000,0,0,0,GUI-cidev100005113ca0000008e
186,2017-06-27 09:55:49.416258761,20170627T095549.416Z,,1,9438692380210,0,1000000,0,1000000,0,GUI-cidev100005113ca0000008c
187,2017-06-27 07:42:39.060317695,20170627T074239.060Z,,1,9438688710194,0,1000000,0,1000000,0,GUI-cidev100005113ca00000083
188,2017-06-27 09:34:08.727600156,20170627T093408.727Z,,1,9438690807346,0,1000000,0,1000000,0,GUI-cidev000005113ca00000087
189,2017-06-27 10:55:55.479077864,20170627T105555.479Z,,1,9438693428786,0,1000000,0,1000000,0,GUI-cidev000005113ca00000088
190,2017-06-27 02:12:26.339537223,20170627T021226.339Z,,1,3670192685634,0,500000000,0,500000000,0,GUI-cidev100005113ca00000081
191,2017-06-27 06:23:10.83633013,20170627T062310.836Z,,1,0,0,250000000,0,0,0,GUI-cidev100005113ca00000082
192,2017-06-27 09:34:08.70130148,20170627T093408.701Z,,1,0,0,1000000,0,0,0,GUI-cidev000005113ca00000087
193,2017-06-27 09:51:58.519145235,20170627T095158.519Z,,1,0,0,0,0,0,0,GUI-cidev100005113ca00000089
194,2017-06-27 11:08:34.765502569,20170627T110834.765Z,,1,9438695001650,0,1000000,0,1000000,0,GUI-cidev100005113ca00000092
195,2017-06-27 11:04:09.092141346,20170627T110409.092Z,,1,9438694477362,0,1000000,0,1000000,0,GUI-cidev100005113ca00000091
196,2017-06-27 11:14:31.994205904,20170627T111431.994Z,,1,9438696574514,0,1000000,0,1000000,0,GUI-cidev100005113ca00000093
197,2017-06-27 11:15:42.606478682,20170627T111542.606Z,,1,9438697098802,0,1000000,0,1000000,0,GUI-cidev100005113ca00000095
198,2017-06-27 11:09:56.484317096,20170627T110956.484Z,,1,0,0,1000000,0,0,0,GUI-cidev000005113ca00000089
199,2017-06-27 11:01:20.227225114,20170627T110120.227Z,,1,0,0,1000000,0,0,0,GUI-cidev100005113ca00000091
200,2017-06-27 12:29:06.536940707,20170627T122906.536Z,,1,9961484059170,0,1000000,1000000,0,1000000,GUI-cidev100005113ca0000009a
201,2017-06-27 12:28:54.184327224,20170627T122854.184Z,,1,0,0,1000000,0,0,0,GUI-cidev100005113ca00000099
202,2017-06-27 12:19:25.022963015,20170627T121925.022Z,,1,0,0,1000000,0,0,0,GUI-cidev100005113ca00000098
203,2017-06-27 12:54:04.920302509,20170627T125404.920Z,,1,9438700768818,0,1000000,0,1000000,0,Order77199
204,2017-06-27 12:54:05.080030928,20170627T125405.080Z,,1,9438701293106,0,1000000,0,1000000,0,Order77200
205,2017-06-27 12:54:06.463791937,20170627T125406.463Z,,1,9438704438834,0,1000000,0,1000000,0,Order77206
206,2017-06-27 12:54:07.479633735,20170627T125407.479Z,,1,9438706011698,0,1000000,0,1000000,0,Order77209
207,2017-06-27 12:54:07.655960862,20170627T125407.655Z,,1,9438706535986,0,1000000,0,1000000,0,Order77210
208,2017-06-27 12:54:08.350648835,20170627T125408.350Z,,1,9438708633138,0,1000000,0,1000000,0,Order77214
209,2017-06-27 12:54:08.67161252,20170627T125408.671Z,,1,9438709681714,0,1000000,0,1000000,0,Order77216
210,2017-06-27 12:54:08.831621233,20170627T125408.831Z,,1,9438710206002,0,1000000,0,1000000,0,Order77217
211,2017-06-27 12:54:08.991651519,20170627T125408.991Z,,1,9438710730290,0,1000000,0,1000000,0,Order77218
212,2017-06-27 12:54:05.22014601,20170627T125405.220Z,,1,0,0,1000000,0,0,0,Order77201
213,2017-06-27 12:54:06.268129011,20170627T125406.268Z,,1,0,0,1000000,0,0,0,Order77205
214,2017-06-27 12:54:07.820219034,20170627T125407.820Z,,1,0,0,1000000,0,0,0,Order77211
215,2017-06-27 12:54:08.330894109,20170627T125408.330Z,,1,0,0,1000000,0,0,0,Order77214
216,2017-06-27 12:54:08.49982976,20170627T125408.499Z,,1,0,0,1000000,0,0,0,Order77215
217,2017-06-27 12:54:08.651866184,20170627T125408.651Z,,1,0,0,1000000,0,0,0,Order77216
218,2017-06-27 12:54:13.731441256,20170627T125413.731Z,,1,0,0,1000000,0,0,0,Order77231
219,2017-06-27 12:54:14.543060808,20170627T125414.543Z,,1,9438720167474,0,1000000,0,1000000,0,Order77236
220,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438704963122,0,1000000,0,1000000,0,Order77207
221,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438705487410,0,1000000,0,1000000,0,Order77208
222,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438710730290,0,1000000,0,1000000,0,Order77218
223,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438712827442,0,1000000,0,1000000,0,Order77222
224,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438716497458,0,1000000,0,1000000,0,Order77229
225,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438717546034,0,1000000,0,1000000,0,Order77231
226,2017-06-27 12:54:38.290947471,20170627T125438.290Z,,1,9438718594610,0,1000000,0,1000000,0,Order77233
227,2017-06-27 12:54:21.323099129,20170627T125421.323Z,,1,0,0,2000000,0,0,0,Replace77240
228,2017-06-27 12:54:19.654652134,20170627T125419.654Z,,1,0,0,0,0,0,0,Cancel77239
229,2017-06-27 12:54:22.230391474,20170627T125422.230Z,,1,9438721216050,0,2000000,0,0,0,Cancel77241
230,2017-06-27 12:29:06.536940707,20170627T122906.536Z,,1,9961484583458,0,1000000,0,1000000,0,GUI-cidev100005113ca0000009b
231,2017-06-27 12:29:06.536940707,20170627T122906.536Z,,1,9961484583458,0,1000000,1000000,0,1000000,GUI-cidev100005113ca0000009b
232,2017-06-27 12:52:54.568893082,20170627T125254.568Z,,1,9438700244530,0,2000000,0,2000000,0,Replace77195
233,2017-06-27 12:51:41.881721601,20170627T125141.881Z,,1,9438699720242,0,2000000,0,2000000,0,Replace77190
234,2017-06-27 13:01:55.207860479,20170627T130155.207Z,,1,0,0,100000000,0,0,0,GUI-cidev000005113ca0000008f
235,2017-06-27 13:02:04.919070865,20170627T130204.919Z,,1,0,0,100000000,0,0,0,GUI-cidev000005113ca00000090
236,2017-06-27 12:55:28.206035508,20170627T125528.206Z,,1,9438722788914,0,1000000,0,1000000,0,Order77245
237,2017-06-27 13:01:55.231531257,20170627T130155.231Z,,1,0,0,100000000,0,0,0,GUI-cidev000005113ca0000008f
238,2017-06-27 13:02:04.942746427,20170627T130204.942Z,,1,0,0,100000000,0,0,0,GUI-cidev000005113ca00000090
239,2017-06-27 13:02:09.962316575,20170627T130209.962Z,,1,3670193209922,0,100000000,0,100000000,0,GUI-cidev000005113ca00000091
240,2017-06-27 13:45:30.633476466,20170627T134530.633Z,,1,9438725410354,0,2000000,0,0,0,Cancel77262
241,2017-06-27 14:05:35.466164245,20170627T140535.466Z,,1,3274644128786,0,1000000,0,1000000,0,GUI-cidev000005260ed00000002
242,2017-06-27 13:55:16.13517172,20170627T135516.135Z,,1,3274643604498,0,1000000,0,1000000,0,GUI-cidev000005260ed00000001
243,2017-06-27 14:11:25.206963813,20170627T141125.206Z,,1,3274645177362,0,1000000,0,1000000,0,GUI-cidev000005260ed00000004
